node4,
8.342136806911892,
8.342136806911892,
8.519897630479601,
8.519897630479601,
8.519897630479601,
8.519897630479601,
8.519897630479601,
8.519897630479601,
8.519897630479601,
8.519897630479601,
8.519897630479601,
8.519897630479601,
8.519897630479601,
8.519897630479601,
8.519897630479601,
8.519897630479601,
8.519897630479601,
29.09046014082167,
29.09430357547336,
29.098147010125054,
29.101990444776746,
29.105833879428438,
29.10967731408013,
29.113520748731826,
29.11736418338352,
29.12120761803521,
29.125051052686903,
29.128894487338595,
29.132737921990287,
29.13658135664198,
29.140424791293675,
29.144268225945368,
24.263679130384656,
24.265874361504448,
24.26806959262424,
24.27026482374403,
24.27246005486382,
24.274655285983613,
24.276850517103405,
24.279045748223197,
24.28124097934299,
24.28343621046278,
24.285631441582574,
24.287826672702362,
24.290021903822154,
24.292217134941946,
24.29441236606174,
24.012912656317813,
24.01437614373101,
24.015839631144203,
24.017303118557397,
24.01876660597059,
24.020230093383788,
24.02169358079698,
24.023157068210175,
24.02462055562337,
24.026084043036565,
24.02754753044976,
24.029011017862953,
24.030474505276146,
24.031937992689343,
24.033127339680988,
