node4,
3.2433438838210815,
3.2433438838210815,
3.2433438838210815,
3.2433438838210815,
3.2433438838210815,
3.2433438838210815,
3.2433438838210815,
3.2433438838210815,
3.2433438838210815,
3.2433438838210815,
3.2433438838210815,
3.2433438838210815,
3.2433438838210815,
6.900009284188502,
6.900009284188502,
6.900009284188502,
6.900009284188502,
6.900009284188502,
6.900009284188502,
6.900009284188502,
6.900009284188502,
6.900009284188502,
6.900009284188502,
6.900009284188502,
6.900009284188502,
