node4,
13.757963627091666,
13.757963627091666,
13.757963627091666,
16.017854721066126,
16.017854721066126,
16.017854721066126,
16.017854721066126,
16.017854721066126,
16.017854721066126,
16.017854721066126,
16.017854721066126,
16.017854721066126,
16.017854721066126,
16.017854721066126,
16.017854721066126,
16.017854721066126,
16.017854721066126,
16.017854721066126,
17.427817966989956,
17.427817966989956,
17.427817966989956,
17.427817966989956,
17.427817966989956,
17.427817966989956,
17.427817966989956,
17.427817966989956,
17.427817966989956,
17.427817966989956,
