master,node1,node2,node3
31.46598306,17.17915954,23.02475834,17.46996427
31.46598306,17.17915954,23.02475834,17.46996427
31.46598306,17.17915954,23.02475834,17.46996427
31.46598306,17.17915954,23.02475834,17.46996427
31.46598306,17.17915954,23.02475834,17.46996427
31.46598306,17.17915954,23.02475834,17.46996427
31.51937835,17.17915954,23.02475834,17.46996427
31.51937835,17.17915954,23.02475834,17.46996427
31.51937835,17.17915954,23.02475834,17.46996427
31.51937835,17.17915954,23.02475834,17.46996427
31.51937835,17.17915954,23.02475834,17.46996427
31.51937835,17.17915954,23.02475834,17.46996427
31.51937835,17.17915954,25.34368819,17.46996427
31.51937835,17.17915954,25.34368819,17.46996427
31.51937835,17.17915954,25.34368819,17.46996427
31.51937835,19.17620224,25.34368819,19.21841328
31.51937835,19.17620224,25.34368819,19.21841328
31.51937835,19.17620224,25.34368819,19.21841328
31.51937835,19.17620224,25.34368819,19.21841328
31.51937835,19.17620224,25.34368819,19.21841328
31.51937835,19.17620224,25.34368819,19.21841328
31.86871795,19.17620224,25.34368819,19.21841328
31.86871795,19.17620224,25.34368819,19.21841328
31.86871795,19.17620224,25.34368819,19.21841328
31.86871795,19.17620224,25.34368819,19.21841328
31.86871795,19.17620224,25.34368819,19.21841328
31.86871795,19.17620224,25.34368819,19.21841328
31.86871795,19.17620224,25.81817558,19.21841328
31.86871795,19.17620224,25.81817558,19.21841328
31.86871795,19.17620224,25.81817558,19.21841328
31.86871795,19.24754656,25.81817558,19.36049637
31.86871795,19.24754656,25.81817558,19.36049637
31.86871795,19.24754656,25.81817558,19.36049637
31.86871795,19.24754656,25.81817558,19.36049637
31.86871795,19.24754656,25.81817558,19.36049637
31.86871795,19.24754656,25.81817558,19.36049637
32.11066237,19.24754656,25.81817558,19.36049637
32.11066237,19.24754656,25.81817558,19.36049637
32.11066237,19.24754656,25.81817558,19.36049637
32.11066237,19.24754656,25.81817558,19.36049637
32.11066237,19.24754656,25.81817558,19.36049637
32.11066237,19.24754656,25.81817558,19.36049637
32.11066237,19.24754656,25.85904969,19.36049637
32.11066237,19.24754656,25.85904969,19.36049637
32.11066237,19.24754656,25.85904969,19.36049637
32.11066237,19.36442407,25.85904969,19.45174172
32.11066237,19.36442407,25.85904969,19.45174172
32.11066237,19.36442407,25.85904969,19.45174172
32.11066237,19.36442407,25.85904969,19.45174172
32.11066237,19.36442407,25.85904969,19.45174172
32.11066237,19.36442407,25.85904969,19.45174172
32.23863275,19.36442407,25.85904969,19.45174172
32.23863275,19.36442407,25.85904969,19.45174172
32.23863275,19.36442407,25.85904969,19.45174172
32.23863275,19.36442407,25.85904969,19.45174172
32.23863275,19.36442407,25.85904969,19.45174172
32.23863275,19.36442407,25.85904969,19.45174172
32.23863275,19.36442407,25.92237485,19.45174172
32.23863275,19.36442407,25.92237485,19.45174172
32.23863275,19.36442407,25.92237485,19.45174172
32.23863275,19.30783423,25.92237485,19.53410997
32.23863275,19.30783423,25.92237485,19.53410997
32.23863275,19.30783423,25.92237485,19.53410997
32.23863275,19.30783423,25.92237485,19.53410997
32.23863275,19.30783423,25.92237485,19.53410997
32.23863275,19.30783423,25.92237485,19.53410997
32.28177165,19.30783423,25.92237485,19.53410997
32.28177165,19.30783423,25.92237485,19.53410997
32.28177165,19.30783423,25.92237485,19.53410997
32.28177165,19.30783423,25.92237485,19.53410997
32.28177165,19.30783423,25.92237485,19.53410997
32.28177165,19.30783423,25.92237485,19.53410997
32.28177165,19.30783423,25.77304414,19.53410997
32.28177165,19.30783423,25.77304414,19.53410997
32.28177165,19.30783423,25.77304414,19.53410997
32.28177165,19.20140511,25.77304414,19.54652046
32.28177165,19.20140511,25.77304414,19.54652046
32.28177165,19.20140511,25.77304414,19.54652046
32.28177165,19.20140511,25.77304414,19.54652046
32.28177165,19.20140511,25.77304414,19.54652046
32.28177165,19.20140511,25.77304414,19.54652046
32.46057743,19.20140511,25.77304414,19.54652046
32.46057743,19.20140511,25.77304414,19.54652046
32.46057743,19.20140511,25.77304414,19.54652046
32.46057743,19.20140511,25.77304414,19.54652046
32.46057743,19.20140511,25.77304414,19.54652046
32.46057743,19.20140511,25.77304414,19.54652046
32.46057743,19.20140511,25.76568478,19.54652046
32.46057743,19.20140511,25.76568478,19.54652046
32.46057743,19.20140511,25.76568478,19.54652046
32.46057743,19.4662761,25.76568478,19.57147014
32.46057743,19.4662761,25.76568478,19.57147014
32.46057743,19.4662761,25.76568478,19.57147014
32.46057743,19.4662761,25.76568478,19.57147014
32.46057743,19.4662761,25.76568478,19.57147014
32.46057743,19.4662761,25.76568478,19.57147014
32.46532076,19.4662761,25.76568478,19.57147014
32.46532076,19.4662761,25.76568478,19.57147014
32.46532076,19.4662761,25.76568478,19.57147014
32.46532076,19.4662761,25.76568478,19.57147014
32.46532076,19.4662761,25.76568478,19.57147014
32.46532076,19.4662761,25.76568478,19.57147014
32.46532076,19.4662761,25.84092102,19.57147014
32.46532076,19.4662761,25.84092102,19.57147014
32.46532076,19.4662761,25.84092102,19.57147014
32.46532076,19.53592711,25.84092102,19.6415925
32.46532076,19.53592711,25.84092102,19.6415925
32.46532076,19.53592711,25.84092102,19.6415925
32.46532076,19.53592711,25.84092102,19.6415925
32.46532076,19.53592711,25.84092102,19.6415925
32.46532076,19.53592711,25.84092102,19.6415925
32.66344966,19.53592711,25.84092102,19.6415925
