master,node1,node2,node3
14.79411429,15.46563655,17.01991187,16.22340426
14.79411429,15.46563655,17.01991187,16.22340426
14.79411429,15.46563655,17.01991187,16.22340426
14.79411429,15.46563655,17.01991187,16.22340426
14.79411429,15.46563655,17.01991187,16.22340426
14.79411429,15.46563655,17.01991187,16.22340426
16.21492972,15.46563655,17.01991187,16.22340426
16.21492972,15.46563655,17.01991187,16.22340426
16.21492972,15.46563655,17.01991187,16.22340426
16.21492972,15.46563655,17.01991187,16.22340426
16.21492972,15.46563655,17.01991187,16.22340426
16.21492972,15.46563655,17.01991187,16.22340426
16.21492972,15.46563655,25.30749789,16.22340426
16.21492972,15.46563655,25.30749789,16.22340426
16.21492972,15.46563655,25.30749789,16.22340426
16.21492972,19.92968946,25.30749789,22.19359486
16.21492972,19.92968946,25.30749789,22.19359486
16.21492972,19.92968946,25.30749789,22.19359486
16.21492972,19.92968946,25.30749789,22.19359486
16.21492972,19.92968946,25.30749789,22.19359486
16.21492972,19.92968946,25.30749789,22.19359486
16.59329875,19.92968946,25.30749789,22.19359486
16.59329875,19.92968946,25.30749789,22.19359486
16.59329875,19.92968946,25.30749789,22.19359486
16.59329875,19.92968946,25.30749789,22.19359486
16.59329875,19.92968946,25.30749789,22.19359486
16.59329875,19.92968946,25.30749789,22.19359486
16.59329875,19.92968946,29.26062898,22.19359486
16.59329875,19.92968946,29.26062898,22.19359486
16.59329875,19.92968946,29.26062898,22.19359486
16.59329875,25.53025447,29.26062898,28.58224228
16.59329875,25.53025447,29.26062898,28.58224228
16.59329875,25.53025447,29.26062898,28.58224228
16.59329875,25.53025447,29.26062898,28.58224228
16.59329875,25.53025447,29.26062898,28.58224228
16.59329875,25.53025447,29.26062898,28.58224228
16.28388396,25.53025447,29.26062898,28.58224228
16.28388396,25.53025447,29.26062898,28.58224228
16.28388396,25.53025447,29.26062898,28.58224228
16.28388396,25.53025447,29.26062898,28.58224228
16.28388396,25.53025447,29.26062898,28.58224228
16.28388396,25.53025447,29.26062898,28.58224228
16.28388396,25.53025447,31.46981774,28.58224228
16.28388396,25.53025447,31.46981774,28.58224228
16.28388396,25.53025447,31.46981774,28.58224228
16.28388396,24.49224417,31.46981774,26.41091745
16.28388396,24.49224417,31.46981774,26.41091745
16.28388396,24.49224417,31.46981774,26.41091745
16.28388396,24.49224417,31.46981774,26.41091745
16.28388396,24.49224417,31.46981774,26.41091745
16.28388396,24.49224417,31.46981774,26.41091745
14.76104222,24.49224417,31.46981774,26.41091745
14.76104222,24.49224417,31.46981774,26.41091745
14.76104222,24.49224417,31.46981774,26.41091745
14.76104222,24.49224417,31.46981774,26.41091745
14.76104222,24.49224417,31.46981774,26.41091745
14.76104222,24.49224417,31.46981774,26.41091745
14.76104222,24.49224417,27.71639042,26.41091745
14.76104222,24.49224417,27.71639042,26.41091745
14.76104222,24.49224417,27.71639042,26.41091745
14.76104222,24.57146022,27.71639042,25.15739323
14.76104222,24.57146022,27.71639042,25.15739323
14.76104222,24.57146022,27.71639042,25.15739323
14.76104222,24.57146022,27.71639042,25.15739323
14.76104222,24.57146022,27.71639042,25.15739323
14.76104222,24.57146022,27.71639042,25.15739323
14.17627723,24.57146022,27.71639042,25.15739323
14.17627723,24.57146022,27.71639042,25.15739323
14.17627723,24.57146022,27.71639042,25.15739323
14.17627723,24.57146022,27.71639042,25.15739323
14.17627723,24.57146022,27.71639042,25.15739323
