master,node1,node2,node3
33.2311846,17.77814964,24.18142852,17.8133752
33.2311846,17.77814964,24.18142852,17.8133752
33.2311846,17.77814964,24.18142852,17.8133752
33.2311846,17.77814964,24.18142852,17.8133752
33.2311846,17.77814964,24.18142852,17.8133752
33.2311846,17.77814964,24.18142852,17.8133752
33.28115881,17.77814964,24.18142852,17.8133752
33.28115881,17.77814964,24.18142852,17.8133752
33.28115881,17.77814964,24.18142852,17.8133752
33.28115881,17.77814964,24.18142852,17.8133752
33.28115881,17.77814964,24.18142852,17.8133752
33.28115881,17.77814964,24.18142852,17.8133752
33.28115881,17.77814964,25.03437807,17.8133752
33.28115881,17.77814964,25.03437807,17.8133752
33.28115881,17.77814964,25.03437807,17.8133752
33.28115881,19.95644643,25.03437807,19.43904547
33.28115881,19.95644643,25.03437807,19.43904547
33.28115881,19.95644643,25.03437807,19.43904547
33.28115881,19.95644643,25.03437807,19.43904547
33.28115881,19.95644643,25.03437807,19.43904547
33.28115881,19.95644643,25.03437807,19.43904547
33.93493815,19.95644643,25.03437807,19.43904547
33.93493815,19.95644643,25.03437807,19.43904547
33.93493815,19.95644643,25.03437807,19.43904547
33.93493815,19.95644643,25.03437807,19.43904547
33.93493815,19.95644643,25.03437807,19.43904547
33.93493815,19.95644643,25.03437807,19.43904547
33.93493815,19.95644643,26.94579579,19.43904547
33.93493815,19.95644643,26.94579579,19.43904547
33.93493815,19.95644643,26.94579579,19.43904547
33.93493815,20.56627765,26.94579579,20.60529377
33.93493815,20.56627765,26.94579579,20.60529377
33.93493815,20.56627765,26.94579579,20.60529377
33.93493815,20.56627765,26.94579579,20.60529377
33.93493815,20.56627765,26.94579579,20.60529377
33.93493815,20.56627765,26.94579579,20.60529377
34.40205755,20.56627765,26.94579579,20.60529377
34.40205755,20.56627765,26.94579579,20.60529377
34.40205755,20.56627765,26.94579579,20.60529377
34.40205755,20.56627765,26.94579579,20.60529377
34.40205755,20.56627765,26.94579579,20.60529377
34.40205755,20.56627765,26.94579579,20.60529377
34.40205755,20.56627765,26.99352835,20.60529377
34.40205755,20.56627765,26.99352835,20.60529377
34.40205755,20.56627765,26.99352835,20.60529377
34.40205755,20.53232367,26.99352835,20.6569415
34.40205755,20.53232367,26.99352835,20.6569415
34.40205755,20.53232367,26.99352835,20.6569415
34.40205755,20.53232367,26.99352835,20.6569415
34.40205755,20.53232367,26.99352835,20.6569415
34.40205755,20.53232367,26.99352835,20.6569415
34.49594996,20.53232367,26.99352835,20.6569415
34.49594996,20.53232367,26.99352835,20.6569415
34.49594996,20.53232367,26.99352835,20.6569415
34.49594996,20.53232367,26.99352835,20.6569415
34.49594996,20.53232367,26.99352835,20.6569415
34.49594996,20.53232367,26.99352835,20.6569415
34.49594996,20.53232367,27.06505782,20.6569415
34.49594996,20.53232367,27.06505782,20.6569415
34.49594996,20.53232367,27.06505782,20.6569415
34.49594996,20.75682246,27.06505782,20.67940274
34.49594996,20.75682246,27.06505782,20.67940274
34.49594996,20.75682246,27.06505782,20.67940274
34.49594996,20.75682246,27.06505782,20.67940274
34.49594996,20.75682246,27.06505782,20.67940274
34.49594996,20.75682246,27.06505782,20.67940274
34.66400659,20.75682246,27.06505782,20.67940274
34.66400659,20.75682246,27.06505782,20.67940274
34.66400659,20.75682246,27.06505782,20.67940274
34.66400659,20.75682246,27.06505782,20.67940274
34.66400659,20.75682246,27.06505782,20.67940274
34.66400659,20.75682246,27.06505782,20.67940274
34.66400659,20.75682246,27.0419547,20.67940274
34.66400659,20.75682246,27.0419547,20.67940274
34.66400659,20.75682246,27.0419547,20.67940274
34.66400659,20.68602054,27.0419547,20.70753433
34.66400659,20.68602054,27.0419547,20.70753433
34.66400659,20.68602054,27.0419547,20.70753433
34.66400659,20.68602054,27.0419547,20.70753433
34.66400659,20.68602054,27.0419547,20.70753433
34.66400659,20.68602054,27.0419547,20.70753433
34.72918194,20.68602054,27.0419547,20.70753433
34.72918194,20.68602054,27.0419547,20.70753433
34.72918194,20.68602054,27.0419547,20.70753433
34.72918194,20.68602054,27.0419547,20.70753433
34.72918194,20.68602054,27.0419547,20.70753433
34.72918194,20.68602054,27.0419547,20.70753433
34.72918194,20.68602054,27.11008461,20.70753433
34.72918194,20.68602054,27.11008461,20.70753433
34.72918194,20.68602054,27.11008461,20.70753433
34.72918194,20.95328563,27.11008461,20.71183515
34.72918194,20.95328563,27.11008461,20.71183515
34.72918194,20.95328563,27.11008461,20.71183515
34.72918194,20.95328563,27.11008461,20.71183515
34.72918194,20.95328563,27.11008461,20.71183515
34.72918194,20.95328563,27.11008461,20.71183515
34.88866366,20.95328563,27.11008461,20.71183515
34.88866366,20.95328563,27.11008461,20.71183515
34.88866366,20.95328563,27.11008461,20.71183515
34.88866366,20.95328563,27.11008461,20.71183515
34.88866366,20.95328563,27.11008461,20.71183515
34.88866366,20.95328563,27.11008461,20.71183515
34.88866366,20.95328563,27.13284084,20.71183515
34.88866366,20.95328563,27.13284084,20.71183515
34.88866366,20.95328563,27.13284084,20.71183515
34.88866366,21.09566645,27.13284084,20.72304549
34.88866366,21.09566645,27.13284084,20.72304549
34.88866366,21.09566645,27.13284084,20.72304549
34.88866366,21.09566645,27.13284084,20.72304549
34.88866366,21.09566645,27.13284084,20.72304549
34.88866366,21.09566645,27.13284084,20.72304549
34.95442554,21.09566645,27.13284084,20.72304549
34.95442554,21.09566645,27.13284084,20.72304549
34.95442554,21.09566645,27.13284084,20.72304549
34.95442554,21.09566645,27.13284084,20.72304549
34.95442554,21.09566645,27.13284084,20.72304549
34.95442554,21.09566645,27.13284084,20.72304549
34.95442554,21.09566645,27.12139335,20.72304549
34.95442554,21.09566645,27.12139335,20.72304549
34.95442554,21.09566645,27.12139335,20.72304549
34.95442554,20.9411018,27.12139335,20.74920294
34.95442554,20.9411018,27.12139335,20.74920294
34.95442554,20.9411018,27.12139335,20.74920294
34.95442554,20.9411018,27.12139335,20.74920294
34.95442554,20.9411018,27.12139335,20.74920294
34.95442554,20.9411018,27.12139335,20.74920294
35.08237564,20.9411018,27.12139335,20.74920294
35.08237564,20.9411018,27.12139335,20.74920294
35.08237564,20.9411018,27.12139335,20.74920294
35.08237564,20.9411018,27.12139335,20.74920294
35.08237564,20.9411018,27.12139335,20.74920294
35.08237564,20.9411018,27.12139335,20.74920294
35.08237564,20.9411018,27.16204928,20.74920294
35.08237564,20.9411018,27.16204928,20.74920294
35.08237564,20.9411018,27.16204928,20.74920294
35.08237564,20.86622791,27.16204928,20.6870173
35.08237564,20.86622791,27.16204928,20.6870173
35.08237564,20.86622791,27.16204928,20.6870173
35.08237564,20.86622791,27.16204928,20.6870173
35.08237564,20.86622791,27.16204928,20.6870173
35.08237564,20.86622791,27.16204928,20.6870173
35.44355242,20.86622791,27.16204928,20.6870173
35.44355242,20.86622791,27.16204928,20.6870173
35.44355242,20.86622791,27.16204928,20.6870173
35.44355242,20.86622791,27.16204928,20.6870173
35.44355242,20.86622791,27.16204928,20.6870173
35.44355242,20.86622791,27.16204928,20.6870173
35.44355242,20.86622791,27.17710446,20.6870173
35.44355242,20.86622791,27.17710446,20.6870173
35.44355242,20.86622791,27.17710446,20.6870173
35.44355242,20.59738409,27.17710446,20.61822217
35.44355242,20.59738409,27.17710446,20.61822217
35.44355242,20.59738409,27.17710446,20.61822217
35.44355242,20.59738409,27.17710446,20.61822217
35.44355242,20.59738409,27.17710446,20.61822217
35.44355242,20.59738409,27.17710446,20.61822217
34.89128714,20.59738409,27.17710446,20.61822217
34.89128714,20.59738409,27.17710446,20.61822217
34.89128714,20.59738409,27.17710446,20.61822217
34.89128714,20.59738409,27.17710446,20.61822217
34.89128714,20.59738409,27.17710446,20.61822217
34.89128714,20.59738409,27.17710446,20.61822217
34.89128714,20.59738409,26.86108289,20.61822217
34.89128714,20.59738409,26.86108289,20.61822217
34.89128714,20.59738409,26.86108289,20.61822217
34.89128714,20.64573377,26.86108289,20.61653649
34.89128714,20.64573377,26.86108289,20.61653649
34.89128714,20.64573377,26.86108289,20.61653649
34.89128714,20.64573377,26.86108289,20.61653649
34.89128714,20.64573377,26.86108289,20.61653649
34.89128714,20.64573377,26.86108289,20.61653649
34.80504357,20.64573377,26.86108289,20.61653649
34.80504357,20.64573377,26.86108289,20.61653649
34.80504357,20.64573377,26.86108289,20.61653649
34.80504357,20.64573377,26.86108289,20.61653649
34.80504357,20.64573377,26.86108289,20.61653649
34.80504357,20.64573377,26.86108289,20.61653649
34.80504357,20.64573377,26.09860804,20.61653649
34.80504357,20.64573377,26.09860804,20.61653649
34.80504357,20.64573377,26.09860804,20.61653649
34.80504357,20.68472094,26.09860804,20.62510535
34.80504357,20.68472094,26.09860804,20.62510535
34.80504357,20.68472094,26.09860804,20.62510535
34.80504357,20.68472094,26.09860804,20.62510535
34.80504357,20.68472094,26.09860804,20.62510535
34.80504357,20.68472094,26.09860804,20.62510535
34.99022646,20.68472094,26.09860804,20.62510535
34.99022646,20.68472094,26.09860804,20.62510535
34.99022646,20.68472094,26.09860804,20.62510535
34.99022646,20.68472094,26.09860804,20.62510535
34.99022646,20.68472094,26.09860804,20.62510535
34.99022646,20.68472094,26.09860804,20.62510535
34.99022646,20.68472094,25.6579055,20.62510535
34.99022646,20.68472094,25.6579055,20.62510535
34.99022646,20.68472094,25.6579055,20.62510535
34.99022646,20.61610911,25.6579055,20.60361297
34.99022646,20.61610911,25.6579055,20.60361297
34.99022646,20.61610911,25.6579055,20.60361297
34.99022646,20.61610911,25.6579055,20.60361297
34.99022646,20.61610911,25.6579055,20.60361297
34.99022646,20.61610911,25.6579055,20.60361297
34.34756045,20.61610911,25.6579055,20.60361297
34.34756045,20.61610911,25.6579055,20.60361297
34.34756045,20.61610911,25.6579055,20.60361297
34.34756045,20.61610911,25.6579055,20.60361297
34.34756045,20.61610911,25.6579055,20.60361297
34.34756045,20.61610911,25.6579055,20.60361297
34.34756045,20.61610911,26.10672677,20.60361297
34.34756045,20.61610911,26.10672677,20.60361297
34.34756045,20.61610911,26.10672677,20.60361297
34.34756045,20.75659032,26.10672677,20.53763133
34.34756045,20.75659032,26.10672677,20.53763133
34.34756045,20.75659032,26.10672677,20.53763133
34.34756045,20.75659032,26.10672677,20.53763133
34.34756045,20.75659032,26.10672677,20.53763133
34.34756045,20.75659032,26.10672677,20.53763133
34.46173262,20.75659032,26.10672677,20.53763133
34.46173262,20.75659032,26.10672677,20.53763133
34.46173262,20.75659032,26.10672677,20.53763133
34.46173262,20.75659032,26.10672677,20.53763133
34.46173262,20.75659032,26.10672677,20.53763133
34.46173262,20.75659032,26.10672677,20.53763133
34.46173262,20.75659032,26.04450531,20.53763133
34.46173262,20.75659032,26.04450531,20.53763133
34.46173262,20.75659032,26.04450531,20.53763133
34.46173262,20.5733776,26.04450531,20.53916746
34.46173262,20.5733776,26.04450531,20.53916746
34.46173262,20.5733776,26.04450531,20.53916746
34.46173262,20.5733776,26.04450531,20.53916746
34.46173262,20.5733776,26.04450531,20.53916746
34.46173262,20.5733776,26.04450531,20.53916746
34.45664716,20.5733776,26.04450531,20.53916746
34.45664716,20.5733776,26.04450531,20.53916746
34.45664716,20.5733776,26.04450531,20.53916746
34.45664716,20.5733776,26.04450531,20.53916746
34.45664716,20.5733776,26.04450531,20.53916746
34.45664716,20.5733776,26.04450531,20.53916746
34.45664716,20.5733776,25.9132878,20.53916746
34.45664716,20.5733776,25.9132878,20.53916746
34.45664716,20.5733776,25.9132878,20.53916746
34.45664716,20.89941073,25.9132878,20.46705041
34.45664716,20.89941073,25.9132878,20.46705041
34.45664716,20.89941073,25.9132878,20.46705041
34.45664716,20.89941073,25.9132878,20.46705041
34.45664716,20.89941073,25.9132878,20.46705041
34.45664716,20.89941073,25.9132878,20.46705041
34.0140265,20.89941073,25.9132878,20.46705041
34.0140265,20.89941073,25.9132878,20.46705041
34.0140265,20.89941073,25.9132878,20.46705041
34.0140265,20.89941073,25.9132878,20.46705041
34.0140265,20.89941073,25.9132878,20.46705041
34.0140265,20.89941073,25.9132878,20.46705041
34.0140265,20.89941073,26.64586792,20.46705041
34.0140265,20.89941073,26.64586792,20.46705041
34.0140265,20.89941073,26.64586792,20.46705041
34.0140265,21.60373238,26.64586792,20.50486656
34.0140265,21.60373238,26.64586792,20.50486656
34.0140265,21.60373238,26.64586792,20.50486656
34.0140265,21.60373238,26.64586792,20.50486656
34.0140265,21.60373238,26.64586792,20.50486656
