id,tag,timestamp,value
334,episode reward,1.6716E+12,-243.2033234
335,episode reward,1.6716E+12,-235.5449524
336,episode reward,1.6716E+12,-212.1848297
337,episode reward,1.6716E+12,-218.6519623
338,episode reward,1.6716E+12,-230.453598
339,episode reward,1.6716E+12,-223.4094696
340,episode reward,1.6716E+12,-210.7059326
341,episode reward,1.6716E+12,-197.757843
342,episode reward,1.6716E+12,-223.4827423
343,episode reward,1.6716E+12,-201.346756
344,episode reward,1.6716E+12,-202.9664154
345,episode reward,1.6716E+12,-191.986084
346,episode reward,1.6716E+12,-244.7728119
347,episode reward,1.6716E+12,-262.1056824
348,episode reward,1.6716E+12,-203.1173401
349,episode reward,1.6716E+12,-203.8103333
350,episode reward,1.6716E+12,-206.84552
351,episode reward,1.6716E+12,-208.1203461
352,episode reward,1.6716E+12,-242.6777039
353,episode reward,1.6716E+12,-211.2061157
354,episode reward,1.6716E+12,-232.0565796
355,episode reward,1.6716E+12,-214.3762512
356,episode reward,1.6716E+12,-248.2823944
357,episode reward,1.6716E+12,-248.3552094
358,episode reward,1.6716E+12,-229.1427917
359,episode reward,1.6716E+12,-223.3261566
360,episode reward,1.6716E+12,-226.4305267
361,episode reward,1.6716E+12,-226.7496948
362,episode reward,1.6716E+12,-205.9662323
363,episode reward,1.6716E+12,-215.7414398
364,episode reward,1.6716E+12,-212.025177
365,episode reward,1.6716E+12,-192.996109
366,episode reward,1.6716E+12,-210.2132416
367,episode reward,1.6716E+12,-293.8381348
368,episode reward,1.6716E+12,-247.1520996
369,episode reward,1.6716E+12,-202.5570221
370,episode reward,1.6716E+12,-197.8108063
371,episode reward,1.6716E+12,-233.4506683
372,episode reward,1.6716E+12,-205.026413
373,episode reward,1.6716E+12,-240.6915283
374,episode reward,1.6716E+12,-228.4199829
375,episode reward,1.6716E+12,-242.6073761
376,episode reward,1.6716E+12,-212.7283936
377,episode reward,1.6716E+12,-244.422699
378,episode reward,1.6716E+12,-227.6446075
379,episode reward,1.6716E+12,-219.7731628
380,episode reward,1.6716E+12,-245.9797821
381,episode reward,1.6716E+12,-236.337677
382,episode reward,1.6716E+12,-194.0011749
383,episode reward,1.6716E+12,-252.3624573
384,episode reward,1.6716E+12,-193.18927
385,episode reward,1.6716E+12,-266.622345
386,episode reward,1.6716E+12,-249.1288147
387,episode reward,1.6716E+12,-207.2724762
388,episode reward,1.6716E+12,-238.7724609
389,episode reward,1.6716E+12,-266.5490417
390,episode reward,1.6716E+12,-279.778595
391,episode reward,1.6716E+12,-211.8982086
392,episode reward,1.6716E+12,-232.6858368
393,episode reward,1.6716E+12,-217.6809845
394,episode reward,1.6716E+12,-225.9589691
395,episode reward,1.6716E+12,-211.7509613
396,episode reward,1.6716E+12,-205.6439819
397,episode reward,1.6716E+12,-232.625351
398,episode reward,1.6716E+12,-220.6795044
399,episode reward,1.6716E+12,-227.2461395
400,episode reward,1.6716E+12,-208.5205231
401,episode reward,1.6716E+12,-241.5648193
402,episode reward,1.6716E+12,-219.4534302
403,episode reward,1.6716E+12,-247.1083984
404,episode reward,1.6716E+12,-236.7405396
405,episode reward,1.6716E+12,-242.9443207
406,episode reward,1.6716E+12,-247.6637421
407,episode reward,1.6716E+12,-214.0952454
408,episode reward,1.6716E+12,-260.7516479
409,episode reward,1.6716E+12,-249.3325195
410,episode reward,1.6716E+12,-245.9725037
411,episode reward,1.6716E+12,-224.8922424
412,episode reward,1.6716E+12,-219.2711182
413,episode reward,1.6716E+12,-214.2967072
414,episode reward,1.6716E+12,-246.9032593
415,episode reward,1.6716E+12,-237.8752747
416,episode reward,1.6716E+12,-229.5846252
417,episode reward,1.6716E+12,-225.5465088
418,episode reward,1.6716E+12,-250.7682953
419,episode reward,1.6716E+12,-215.3450775
420,episode reward,1.6716E+12,-252.7580261
421,episode reward,1.6716E+12,-238.2704315
422,episode reward,1.6716E+12,-187.2132874
423,episode reward,1.6716E+12,-228.8195801
424,episode reward,1.6716E+12,-215.12854
425,episode reward,1.6716E+12,-213.168045
426,episode reward,1.6716E+12,-211.9712524
427,episode reward,1.6716E+12,-294.2727051
428,episode reward,1.6716E+12,-228.5590973
429,episode reward,1.6716E+12,-245.624939
430,episode reward,1.6716E+12,-217.072937
431,episode reward,1.6716E+12,-228.0896606
432,episode reward,1.6716E+12,-221.2693481
