id,tag,timestamp,value
145,episode reward,1.67204E+12,-207.7049255
146,episode reward,1.67204E+12,-205.8491211
147,episode reward,1.67204E+12,-190.9695435
148,episode reward,1.67204E+12,-189.4196167
149,episode reward,1.67204E+12,-205.3311768
150,episode reward,1.67204E+12,-222.5253296
151,episode reward,1.67204E+12,-204.8563538
152,episode reward,1.67204E+12,-186.3034973
153,episode reward,1.67204E+12,-195.4544678
154,episode reward,1.67204E+12,-196.4966431
155,episode reward,1.67204E+12,-219.3233032
156,episode reward,1.67204E+12,-202.760376
157,episode reward,1.67204E+12,-195.5316467
158,episode reward,1.67204E+12,-184.3031921
159,episode reward,1.67204E+12,-201.5292969
160,episode reward,1.67204E+12,-190.8699341
161,episode reward,1.67204E+12,-205.3548584
162,episode reward,1.67204E+12,-197.3274841
163,episode reward,1.67204E+12,-194.0039063
164,episode reward,1.67204E+12,-199.8590698
165,episode reward,1.67204E+12,-195.8969727
166,episode reward,1.67204E+12,-203.1715393
167,episode reward,1.67204E+12,-208.5193787
168,episode reward,1.67204E+12,-199.4942932
169,episode reward,1.67204E+12,-202.2392578
170,episode reward,1.67204E+12,-207.6749878
171,episode reward,1.67204E+12,-189.9415588
172,episode reward,1.67204E+12,-210.1988831
173,episode reward,1.67204E+12,-197.2583618
174,episode reward,1.67204E+12,-183.7589111
175,episode reward,1.67204E+12,-199.865387
176,episode reward,1.67204E+12,-198.4915161
177,episode reward,1.67204E+12,-201.79245
178,episode reward,1.67204E+12,-202.1991272
179,episode reward,1.67204E+12,-195.776947
180,episode reward,1.67204E+12,-206.1415405
181,episode reward,1.67204E+12,-196.6215515
182,episode reward,1.67204E+12,-192.1543884
183,episode reward,1.67204E+12,-206.1514587
184,episode reward,1.67204E+12,-200.5834656
185,episode reward,1.67204E+12,-202.0872498
186,episode reward,1.67204E+12,-195.3250732
187,episode reward,1.67204E+12,-204.2627563
188,episode reward,1.67204E+12,-188.3424683
189,episode reward,1.67204E+12,-196.5038757
190,episode reward,1.67204E+12,-203.1715393
191,episode reward,1.67204E+12,-202.8730774
192,episode reward,1.67204E+12,-188.6621094
193,episode reward,1.67204E+12,-211.2208252
194,episode reward,1.67204E+12,-188.9337158
195,episode reward,1.67204E+12,-200.5031128
196,episode reward,1.67204E+12,-193.1600342
197,episode reward,1.67204E+12,-187.6402588
198,episode reward,1.67204E+12,-189.2926331
199,episode reward,1.67204E+12,-193.9509583
200,episode reward,1.67204E+12,-206.6154785
201,episode reward,1.67204E+12,-193.8045349
202,episode reward,1.67204E+12,-200.0532532
203,episode reward,1.67204E+12,-206.5238953
204,episode reward,1.67204E+12,-204.4646606
205,episode reward,1.67204E+12,-197.4413452
206,episode reward,1.67204E+12,-194.8759766
207,episode reward,1.67204E+12,-205.1126099
208,episode reward,1.67204E+12,-202.0743408
209,episode reward,1.67204E+12,-211.8379211
210,episode reward,1.67204E+12,-191.7132263
211,episode reward,1.67204E+12,-205.4289856
212,episode reward,1.67204E+12,-192.5109558
213,episode reward,1.67204E+12,-216.4515076
214,episode reward,1.67204E+12,-207.5205688
215,episode reward,1.67204E+12,-200.2958984
216,episode reward,1.67204E+12,-197.7362061
217,episode reward,1.67204E+12,-207.7309875
218,episode reward,1.67204E+12,-209.9506836
219,episode reward,1.67204E+12,-201.0707397
220,episode reward,1.67204E+12,-205.8175049
221,episode reward,1.67204E+12,-203.8403625
222,episode reward,1.67204E+12,-202.3626099
223,episode reward,1.67204E+12,-206.8233643
224,episode reward,1.67204E+12,-184.1566467
225,episode reward,1.67204E+12,-211.2384644
226,episode reward,1.67204E+12,-207.5419006
227,episode reward,1.67204E+12,-203.997467
228,episode reward,1.67204E+12,-199.8924255
229,episode reward,1.67204E+12,-206.5444946
230,episode reward,1.67204E+12,-184.1615601
231,episode reward,1.67204E+12,-214.1783142
232,episode reward,1.67204E+12,-202.7302856
233,episode reward,1.67204E+12,-206.3717346
234,episode reward,1.67204E+12,-202.1193542
235,episode reward,1.67204E+12,-204.0806885
236,episode reward,1.67204E+12,-197.1837158
237,episode reward,1.67204E+12,-198.8734436
238,episode reward,1.67204E+12,-178.5538025
239,episode reward,1.67204E+12,-202.1308899
240,episode reward,1.67204E+12,-199.0765381
241,episode reward,1.67204E+12,-202.6281128
242,episode reward,1.67204E+12,-198.4644165
243,episode reward,1.67204E+12,-199.704895
244,episode reward,1.67204E+12,-202.7289734
245,episode reward,1.67204E+12,-206.381897
246,episode reward,1.67204E+12,-183.4703979
247,episode reward,1.67204E+12,-200.4221191
248,episode reward,1.67204E+12,-187.4602051
249,episode reward,1.67204E+12,-206.1457214
250,episode reward,1.67204E+12,-195.2625732
251,episode reward,1.67204E+12,-211.0545959
252,episode reward,1.67204E+12,-204.9419556
253,episode reward,1.67204E+12,-208.1531982
254,episode reward,1.67204E+12,-208.6387939
255,episode reward,1.67204E+12,-199.1901245
256,episode reward,1.67204E+12,-200.2843323
257,episode reward,1.67204E+12,-190.1693726
258,episode reward,1.67204E+12,-206.2542419
259,episode reward,1.67204E+12,-204.0602417
260,episode reward,1.67204E+12,-201.4286804
261,episode reward,1.67204E+12,-196.3727112
262,episode reward,1.67204E+12,-193.7822571
263,episode reward,1.67204E+12,-197.7834778
264,episode reward,1.67204E+12,-206.5614319
265,episode reward,1.67204E+12,-205.7099915
266,episode reward,1.67204E+12,-198.0644226
267,episode reward,1.67204E+12,-202.7315063
268,episode reward,1.67204E+12,-196.316864
269,episode reward,1.67204E+12,-204.5997925
270,episode reward,1.67204E+12,-200.5797424
271,episode reward,1.67204E+12,-200.5115356
272,episode reward,1.67204E+12,-202.3955383
273,episode reward,1.67204E+12,-203.8625488
274,episode reward,1.67204E+12,-199.1167603
275,episode reward,1.67204E+12,-201.2170105
276,episode reward,1.67204E+12,-205.9510498
277,episode reward,1.67204E+12,-194.0849915
278,episode reward,1.67204E+12,-192.2242432
279,episode reward,1.67204E+12,-204.7978821
280,episode reward,1.67204E+12,-198.2624817
281,episode reward,1.67204E+12,-200.3230286
282,episode reward,1.67204E+12,-200.1220093
283,episode reward,1.67204E+12,-200.6800842
284,episode reward,1.67204E+12,-183.0810242
285,episode reward,1.67204E+12,-198.7486572
286,episode reward,1.67204E+12,-180.2297363
287,episode reward,1.67204E+12,-198.7851868
288,episode reward,1.67204E+12,-196.752594
289,episode reward,1.67204E+12,-204.5643921
290,episode reward,1.67204E+12,-206.1143494
291,episode reward,1.67204E+12,-198.4486084
292,episode reward,1.67204E+12,-199.0855103
293,episode reward,1.67204E+12,-198.7870483
294,episode reward,1.67204E+12,-202.7827759
295,episode reward,1.67204E+12,-205.4122314
296,episode reward,1.67204E+12,-187.1969604
297,episode reward,1.67204E+12,-200.7745972
298,episode reward,1.67204E+12,-199.0337524
299,episode reward,1.67204E+12,-187.4838562
300,episode reward,1.67204E+12,-209.0118103
301,episode reward,1.67204E+12,-192.417572
302,episode reward,1.67204E+12,-196.872406
303,episode reward,1.67204E+12,-185.5398865
