id,tag,timestamp,value
57,episode reward,1671008275764,-780.77001953125
58,episode reward,1671008282383,-847.44921875
59,episode reward,1671008288783,-775.7605590820312
60,episode reward,1671008295009,-780.4374389648438
61,episode reward,1671008301055,-794.0977172851562
62,episode reward,1671008307224,-751.6798095703125
63,episode reward,1671008313276,-776.783203125
64,episode reward,1671008319337,-851.438720703125
65,episode reward,1671008325363,-817.0846557617188
66,episode reward,1671008331045,-688.7296752929688
67,episode reward,1671008336800,-876.5751953125
68,episode reward,1671008342188,-371.209716796875
69,episode reward,1671008347512,-805.6885986328125
70,episode reward,1671008353228,-807.1663208007812
71,episode reward,1671008358619,-739.8008422851562
72,episode reward,1671008364135,-749.168701171875
73,episode reward,1671008369808,-812.6867065429688
74,episode reward,1671008375596,-827.7245483398438
75,episode reward,1671008381298,-746.5147705078125
76,episode reward,1671008386875,-778.0546264648438
77,episode reward,1671008392580,-734.007080078125
78,episode reward,1671008398354,-801.784423828125
79,episode reward,1671008404108,-850.0879516601562
80,episode reward,1671008409863,-395.53424072265625
81,episode reward,1671008415474,-706.3397827148438
82,episode reward,1671008421092,-608.5321655273438
83,episode reward,1671008426694,-499.5660705566406
84,episode reward,1671008432309,-535.134521484375
85,episode reward,1671008437999,-601.33251953125
86,episode reward,1671008443952,-410.0244140625
87,episode reward,1671008449780,-476.02008056640625
88,episode reward,1671008455860,-410.067626953125
89,episode reward,1671008461709,-479.2782287597656
90,episode reward,1671008467578,-286.971435546875
91,episode reward,1671008473707,-447.29571533203125
92,episode reward,1671008479630,-433.2370300292969
93,episode reward,1671008485608,-436.3550109863281
94,episode reward,1671008491609,-457.823974609375
95,episode reward,1671008497590,-419.56414794921875
96,episode reward,1671008503649,-516.7765502929688
97,episode reward,1671008509646,-523.8743896484375
98,episode reward,1671008515752,-437.6728820800781
99,episode reward,1671008521795,-441.8246154785156
100,episode reward,1671008528024,-507.7911071777344
101,episode reward,1671008534103,-435.52783203125
102,episode reward,1671008540152,-444.5904846191406
103,episode reward,1671008546358,-493.3908996582031
104,episode reward,1671008552511,-457.51068115234375
105,episode reward,1671008558554,-450.9407653808594
106,episode reward,1671008564950,-456.2381286621094
107,episode reward,1671008571632,-361.0776672363281
108,episode reward,1671008578000,-401.1364440917969
109,episode reward,1671008584520,-341.7996826171875
110,episode reward,1671008590936,-392.8874206542969
111,episode reward,1671008597167,-346.20806884765625
112,episode reward,1671008603431,-392.69415283203125
113,episode reward,1671008609770,-384.6835632324219
114,episode reward,1671008615878,-402.8328857421875
115,episode reward,1671008622111,-366.0377197265625
116,episode reward,1671008628260,-374.12628173828125
117,episode reward,1671008634624,-370.6743469238281
118,episode reward,1671008641038,-311.9185485839844
119,episode reward,1671008647280,-370.4129638671875
120,episode reward,1671008653442,-399.5938415527344
121,episode reward,1671008659732,-283.99151611328125
122,episode reward,1671008666147,-376.6728820800781
123,episode reward,1671008672615,-361.7242126464844
124,episode reward,1671008678802,-322.85943603515625
125,episode reward,1671008685005,-326.40679931640625
126,episode reward,1671008691299,-352.5069885253906
127,episode reward,1671008697577,-330.56494140625
128,episode reward,1671008704004,-269.660888671875
129,episode reward,1671008710232,-193.8909454345703
130,episode reward,1671008716533,-269.122314453125
131,episode reward,1671008722709,-218.5445556640625
132,episode reward,1671008728953,-181.36460876464844
133,episode reward,1671008735257,-192.84625244140625
134,episode reward,1671008741365,-225.9527130126953
135,episode reward,1671008747529,-166.64785766601562
136,episode reward,1671008753857,-168.20310974121094
137,episode reward,1671008760260,-164.5699920654297
138,episode reward,1671008766711,-176.03240966796875
139,episode reward,1671008773017,-186.92979431152344
140,episode reward,1671008779251,-174.7626953125
141,episode reward,1671008785732,-162.70668029785156
142,episode reward,1671008792220,-169.2145233154297
143,episode reward,1671008798547,-160.3086700439453
144,episode reward,1671008804874,-165.4342041015625
145,episode reward,1671008811272,-160.58815002441406
146,episode reward,1671008817699,-160.06185913085938
147,episode reward,1671008824370,-185.21881103515625
148,episode reward,1671008830819,-203.2640380859375
149,episode reward,1671008837211,-180.0740203857422
150,episode reward,1671008843570,-182.49057006835938
151,episode reward,1671008849919,-191.8603515625
152,episode reward,1671008856370,-198.3751220703125
153,episode reward,1671008862598,-196.0308380126953
154,episode reward,1671008868920,-178.08209228515625
155,episode reward,1671008875266,-175.32901000976562
156,episode reward,1671008881663,-173.42550659179688
157,episode reward,1671008888169,-189.4093017578125
158,episode reward,1671008894588,-180.17601013183594
159,episode reward,1671008901095,-176.17031860351562
160,episode reward,1671008907784,-192.8062744140625
161,episode reward,1671008914284,-188.69635009765625
162,episode reward,1671008920890,-191.05516052246094
163,episode reward,1671008927316,-197.2506103515625
164,episode reward,1671008933741,-186.84832763671875
165,episode reward,1671008940315,-182.30043029785156
166,episode reward,1671008947049,-190.02938842773438
167,episode reward,1671008953460,-213.4896697998047
168,episode reward,1671008959930,-190.46836853027344
169,episode reward,1671008966690,-197.08154296875
170,episode reward,1671008973118,-188.16851806640625
171,episode reward,1671008979740,-203.785400390625
172,episode reward,1671008986217,-213.7651824951172
173,episode reward,1671008992626,-178.58135986328125
174,episode reward,1671008999200,-170.73887634277344
175,episode reward,1671009005827,-202.46725463867188
176,episode reward,1671009012474,-211.73753356933594
177,episode reward,1671009018916,-175.1727752685547
178,episode reward,1671009025386,-176.3376922607422
179,episode reward,1671009032047,-164.35110473632812
180,episode reward,1671009038693,-175.8571319580078
181,episode reward,1671009045165,-180.36642456054688
182,episode reward,1671009051675,-211.28921508789062
183,episode reward,1671009058304,-206.76303100585938
184,episode reward,1671009065070,-185.0536346435547
185,episode reward,1671009071769,-222.3345947265625
186,episode reward,1671009078246,-174.45619201660156
187,episode reward,1671009084748,-183.52667236328125
188,episode reward,1671009091463,-193.1079864501953
189,episode reward,1671009098166,-171.07327270507812
190,episode reward,1671009104652,-195.7556915283203
191,episode reward,1671009111191,-199.70652770996094
192,episode reward,1671009117861,-169.1558837890625
193,episode reward,1671009124462,-191.15330505371094
194,episode reward,1671009131189,-182.9330291748047
195,episode reward,1671009137783,-186.0061798095703
196,episode reward,1671009144539,-188.57510375976562
197,episode reward,1671009151478,-194.5856475830078
198,episode reward,1671009158011,-205.13912963867188
199,episode reward,1671009164680,-196.92640686035156
200,episode reward,1671009171341,-187.69956970214844
201,episode reward,1671009177918,-208.47079467773438
202,episode reward,1671009184506,-233.57151794433594
203,episode reward,1671009191319,-153.1241455078125
204,episode reward,1671009197918,-223.5676727294922
205,episode reward,1671009204430,-190.4732666015625
206,episode reward,1671009211195,-197.44943237304688
207,episode reward,1671009217816,-176.9319305419922
208,episode reward,1671009224559,-196.35873413085938
209,episode reward,1671009231247,-192.36424255371094
210,episode reward,1671009238146,-185.15328979492188
211,episode reward,1671009245127,-198.2389373779297
212,episode reward,1671009251777,-168.9620819091797
213,episode reward,1671009258377,-216.620361328125
214,episode reward,1671009264872,-182.37184143066406
215,episode reward,1671009271473,-171.66256713867188
216,episode reward,1671009278056,-232.28826904296875
217,episode reward,1671009284838,-179.17308044433594
218,episode reward,1671009291550,-206.11546325683594
219,episode reward,1671009298147,-197.0398712158203
220,episode reward,1671009304830,-182.27552795410156
221,episode reward,1671009311483,-187.37852478027344
222,episode reward,1671009318138,-175.81478881835938
223,episode reward,1671009324779,-178.99632263183594
224,episode reward,1671009331452,-218.37586975097656
225,episode reward,1671009338163,-212.25022888183594
226,episode reward,1671009344889,-189.4844970703125
227,episode reward,1671009351757,-177.2017364501953
228,episode reward,1671009358421,-196.2216033935547
229,episode reward,1671009365301,-236.18214416503906
230,episode reward,1671009372006,-217.58250427246094
231,episode reward,1671009378788,-158.95083618164062
232,episode reward,1671009385563,-186.6416015625
233,episode reward,1671009392287,-176.6231231689453
234,episode reward,1671009399054,-196.87631225585938
235,episode reward,1671009405783,-195.80221557617188
236,episode reward,1671009412515,-175.84674072265625
237,episode reward,1671009419227,-202.3251190185547
238,episode reward,1671009426091,-179.9813690185547
239,episode reward,1671009432791,-196.9722442626953
240,episode reward,1671009439523,-185.90792846679688
241,episode reward,1671009446328,-178.9159698486328
242,episode reward,1671009453096,-195.0047607421875
243,episode reward,1671009459876,-185.43701171875
244,episode reward,1671009466696,-199.19920349121094
245,episode reward,1671009473497,-210.28428649902344
246,episode reward,1671009480300,-204.83248901367188
247,episode reward,1671009487680,-193.29417419433594
248,episode reward,1671009494641,-216.9980926513672
249,episode reward,1671009501519,-224.80543518066406
250,episode reward,1671009508223,-249.37364196777344
251,episode reward,1671009515193,-224.28533935546875
252,episode reward,1671009522221,-252.94287109375
253,episode reward,1671009529000,-240.36044311523438
254,episode reward,1671009535868,-194.7938690185547
255,episode reward,1671009542628,-244.7556610107422
256,episode reward,1671009549849,-187.9351043701172
257,episode reward,1671009556716,-207.51907348632812
258,episode reward,1671009563600,-224.6518096923828
259,episode reward,1671009570390,-253.2311553955078
260,episode reward,1671009577369,-216.23953247070312
261,episode reward,1671009584230,-202.2257080078125
262,episode reward,1671009591101,-178.29583740234375
263,episode reward,1671009597899,-189.16452026367188
264,episode reward,1671009604828,-226.89053344726562
265,episode reward,1671009611884,-242.0379638671875
266,episode reward,1671009618694,-222.04298400878906
267,episode reward,1671009625500,-219.85873413085938
268,episode reward,1671009632266,-210.61155700683594
269,episode reward,1671009639372,-244.60394287109375
270,episode reward,1671009646218,-178.488037109375
271,episode reward,1671009653100,-192.1413116455078
272,episode reward,1671009659919,-202.09262084960938
273,episode reward,1671009666824,-210.96990966796875
274,episode reward,1671009673861,-219.0382843017578
275,episode reward,1671009680714,-196.8053741455078
276,episode reward,1671009687531,-197.20899963378906
277,episode reward,1671009694322,-210.2626953125
278,episode reward,1671009701594,-227.09945678710938
279,episode reward,1671009708468,-229.2462615966797
280,episode reward,1671009715342,-241.00711059570312
281,episode reward,1671009722156,-242.60159301757812
282,episode reward,1671009729321,-206.38613891601562
283,episode reward,1671009736331,-218.9019012451172
284,episode reward,1671009743222,-195.4661865234375
285,episode reward,1671009750132,-223.46231079101562
286,episode reward,1671009757035,-204.54986572265625
287,episode reward,1671009764153,-254.42137145996094
288,episode reward,1671009771130,-247.4251708984375
289,episode reward,1671009778052,-224.92137145996094
290,episode reward,1671009785138,-224.244873046875
291,episode reward,1671009792364,-183.04762268066406
292,episode reward,1671009799400,-206.66099548339844
293,episode reward,1671009806364,-234.26087951660156
294,episode reward,1671009813280,-233.611083984375
295,episode reward,1671009820444,-197.44178771972656
296,episode reward,1671009827550,-251.3130645751953
297,episode reward,1671009834519,-201.23780822753906
298,episode reward,1671009841627,-207.01248168945312
299,episode reward,1671009848764,-201.89674377441406
300,episode reward,1671009856011,-226.88377380371094
301,episode reward,1671009863034,-222.71453857421875
302,episode reward,1671009870091,-200.83493041992188
303,episode reward,1671009877230,-220.5570068359375
304,episode reward,1671009884441,-219.96743774414062
305,episode reward,1671009891516,-238.70687866210938
306,episode reward,1671009898441,-221.9827117919922
307,episode reward,1671009905615,-248.646240234375
308,episode reward,1671009912831,-239.00474548339844
309,episode reward,1671009919887,-250.11952209472656
310,episode reward,1671009927145,-195.2099151611328
311,episode reward,1671009934055,-228.77456665039062
312,episode reward,1671009941206,-192.50180053710938
313,episode reward,1671009948340,-235.0647430419922
314,episode reward,1671009955347,-190.7451629638672
315,episode reward,1671009962327,-250.60433959960938
316,episode reward,1671009969414,-208.59982299804688
317,episode reward,1671009977082,-198.9827117919922
318,episode reward,1671009984648,-224.34571838378906
319,episode reward,1671009992235,-229.62753295898438
320,episode reward,1671009999636,-186.95709228515625
321,episode reward,1671010006878,-203.91558837890625
322,episode reward,1671010013991,-204.51705932617188
323,episode reward,1671010021283,-190.73028564453125
324,episode reward,1671010028377,-212.9944610595703
325,episode reward,1671010035484,-172.247314453125
326,episode reward,1671010042872,-220.9266815185547
327,episode reward,1671010050020,-214.1567840576172
328,episode reward,1671010057364,-205.48748779296875
329,episode reward,1671010064605,-208.26222229003906
330,episode reward,1671010071745,-224.35964965820312
331,episode reward,1671010079039,-223.07423400878906
332,episode reward,1671010086347,-204.64373779296875
333,episode reward,1671010093377,-247.27496337890625
334,episode reward,1671010100411,-210.86923217773438
335,episode reward,1671010107585,-222.3479766845703
336,episode reward,1671010114615,-228.01425170898438
337,episode reward,1671010121721,-240.91195678710938
338,episode reward,1671010128756,-250.55227661132812
339,episode reward,1671010135827,-248.2652587890625
340,episode reward,1671010142883,-232.14352416992188
341,episode reward,1671010149995,-216.48907470703125
342,episode reward,1671010157180,-218.22642517089844
343,episode reward,1671010164518,-248.37478637695312
344,episode reward,1671010172233,-212.11212158203125
345,episode reward,1671010180047,-197.34713745117188
346,episode reward,1671010187389,-195.51992797851562
347,episode reward,1671010194549,-203.5155029296875
348,episode reward,1671010201978,-212.2354278564453
349,episode reward,1671010209635,-198.7135772705078
350,episode reward,1671010216811,-230.00852966308594
351,episode reward,1671010223944,-215.7479248046875
352,episode reward,1671010231127,-219.94032287597656
353,episode reward,1671010238756,-241.4566650390625
354,episode reward,1671010246125,-219.49618530273438
355,episode reward,1671010253467,-214.56309509277344
356,episode reward,1671010260797,-203.99505615234375
357,episode reward,1671010268099,-192.45315551757812
358,episode reward,1671010275430,-215.26658630371094
359,episode reward,1671010282569,-219.2495574951172
360,episode reward,1671010289696,-246.92503356933594
361,episode reward,1671010297226,-220.61390686035156
362,episode reward,1671010304358,-210.46310424804688
363,episode reward,1671010311596,-207.13812255859375
364,episode reward,1671010318721,-217.83212280273438
365,episode reward,1671010325906,-225.05101013183594
366,episode reward,1671010333002,-230.3205108642578
367,episode reward,1671010340164,-206.12937927246094
368,episode reward,1671010347586,-213.26803588867188
369,episode reward,1671010354794,-193.30233764648438
370,episode reward,1671010362344,-232.0553741455078
371,episode reward,1671010369414,-191.40892028808594
372,episode reward,1671010376594,-174.07728576660156
373,episode reward,1671010383710,-186.48423767089844
374,episode reward,1671010391137,-168.99281311035156
375,episode reward,1671010398312,-237.32955932617188
376,episode reward,1671010405465,-201.45628356933594
377,episode reward,1671010412553,-205.86231994628906
378,episode reward,1671010419977,-193.1577606201172
379,episode reward,1671010427164,-200.5335235595703
380,episode reward,1671010434321,-205.1333770751953
381,episode reward,1671010441487,-203.8815155029297
382,episode reward,1671010448762,-208.57412719726562
383,episode reward,1671010456097,-200.6452178955078
384,episode reward,1671010463322,-238.17562866210938
385,episode reward,1671010470460,-214.1907196044922
386,episode reward,1671010477722,-237.21534729003906
387,episode reward,1671010485149,-221.7312774658203
388,episode reward,1671010492522,-171.4986114501953
389,episode reward,1671010499718,-230.76483154296875
390,episode reward,1671010506954,-208.94973754882812
391,episode reward,1671010514468,-167.88531494140625
392,episode reward,1671010521713,-189.1182861328125
393,episode reward,1671010528879,-238.78955078125
394,episode reward,1671010536160,-225.5685272216797
395,episode reward,1671010543652,-186.51902770996094
396,episode reward,1671010550895,-201.7329864501953
397,episode reward,1671010558102,-197.3269500732422
398,episode reward,1671010565462,-189.41757202148438
399,episode reward,1671010573089,-195.51602172851562
400,episode reward,1671010580393,-203.2217254638672
401,episode reward,1671010587890,-182.24891662597656
402,episode reward,1671010595094,-178.90533447265625
403,episode reward,1671010602692,-206.26124572753906
404,episode reward,1671010609954,-206.7834930419922
405,episode reward,1671010617411,-223.0769805908203
406,episode reward,1671010624655,-216.6203155517578
407,episode reward,1671010632380,-200.4784393310547
408,episode reward,1671010639757,-203.9029541015625
409,episode reward,1671010647248,-218.757080078125
410,episode reward,1671010654491,-217.28457641601562
411,episode reward,1671010662083,-231.3858184814453
412,episode reward,1671010669470,-199.59759521484375
413,episode reward,1671010676730,-211.1957550048828
414,episode reward,1671010684015,-190.09197998046875
415,episode reward,1671010691496,-185.43612670898438
416,episode reward,1671010698919,-213.75547790527344
417,episode reward,1671010706237,-196.4371337890625
418,episode reward,1671010713684,-198.4844207763672
419,episode reward,1671010721090,-201.211181640625
420,episode reward,1671010728557,-226.21829223632812
421,episode reward,1671010735911,-232.16009521484375
422,episode reward,1671010743189,-160.20314025878906
423,episode reward,1671010750726,-178.1065673828125
424,episode reward,1671010758399,-202.24612426757812
425,episode reward,1671010765798,-177.90354919433594
426,episode reward,1671010773136,-191.86265563964844
427,episode reward,1671010780653,-192.74319458007812
428,episode reward,1671010788422,-210.23280334472656
429,episode reward,1671010795838,-202.95108032226562
430,episode reward,1671010803295,-176.1370391845703
431,episode reward,1671010810715,-199.71511840820312
432,episode reward,1671010818544,-217.13766479492188
433,episode reward,1671010826150,-222.1615447998047
434,episode reward,1671010833732,-218.27378845214844
435,episode reward,1671010841487,-204.18028259277344
436,episode reward,1671010849273,-205.04000854492188
437,episode reward,1671010856980,-236.3123321533203
438,episode reward,1671010864614,-215.75254821777344
439,episode reward,1671010872422,-236.28919982910156
440,episode reward,1671010880274,-201.056884765625
441,episode reward,1671010888044,-201.38400268554688
442,episode reward,1671010895830,-216.07720947265625
443,episode reward,1671010903639,-242.22665405273438
444,episode reward,1671010911520,-218.66168212890625
445,episode reward,1671010919224,-216.4978485107422
446,episode reward,1671010926754,-184.74449157714844
447,episode reward,1671010934313,-209.19473266601562
448,episode reward,1671010942032,-229.5434112548828
449,episode reward,1671010949506,-193.55381774902344
450,episode reward,1671010957165,-176.7240447998047
451,episode reward,1671010964868,-194.37828063964844
452,episode reward,1671010972762,-216.18701171875
453,episode reward,1671010980290,-214.27682495117188
454,episode reward,1671010987748,-171.36915588378906
455,episode reward,1671010995422,-204.71116638183594
456,episode reward,1671011002998,-194.28936767578125
457,episode reward,1671011010366,-231.05389404296875
458,episode reward,1671011017730,-181.24673461914062
459,episode reward,1671011025244,-207.9807586669922
460,episode reward,1671011032818,-203.8152618408203
461,episode reward,1671011040173,-253.38742065429688
462,episode reward,1671011047558,-174.1005401611328
463,episode reward,1671011055183,-209.4401397705078
464,episode reward,1671011062886,-234.2464599609375
465,episode reward,1671011070300,-230.2344512939453
466,episode reward,1671011077674,-210.7015380859375
467,episode reward,1671011085273,-182.63742065429688
468,episode reward,1671011092953,-176.70433044433594
469,episode reward,1671011100443,-231.1387176513672
470,episode reward,1671011107932,-207.98251342773438
471,episode reward,1671011115621,-171.67037963867188
472,episode reward,1671011123321,-206.92269897460938
473,episode reward,1671011130815,-198.54652404785156
474,episode reward,1671011138420,-220.22048950195312
475,episode reward,1671011146178,-199.95562744140625
476,episode reward,1671011153934,-214.58203125
477,episode reward,1671011161483,-204.53253173828125
478,episode reward,1671011169046,-211.24398803710938
479,episode reward,1671011176889,-214.33641052246094
480,episode reward,1671011184639,-194.13284301757812
481,episode reward,1671011192375,-172.17477416992188
482,episode reward,1671011199954,-197.56666564941406
483,episode reward,1671011207866,-192.41448974609375
484,episode reward,1671011215648,-182.21290588378906
485,episode reward,1671011223274,-180.39529418945312
486,episode reward,1671011230973,-216.3447265625
487,episode reward,1671011238827,-262.40106201171875
488,episode reward,1671011246621,-196.5948486328125
489,episode reward,1671011254275,-209.79656982421875
490,episode reward,1671011262015,-176.76434326171875
491,episode reward,1671011269965,-189.8329620361328
492,episode reward,1671011278041,-191.66961669921875
493,episode reward,1671011285719,-175.59996032714844
494,episode reward,1671011293713,-189.75746154785156
495,episode reward,1671011301677,-192.8701629638672
496,episode reward,1671011309425,-185.02169799804688
497,episode reward,1671011317156,-200.1391143798828
498,episode reward,1671011325088,-216.6165313720703
499,episode reward,1671011333159,-182.78836059570312
500,episode reward,1671011340888,-163.40065002441406
501,episode reward,1671011348723,-184.29168701171875
502,episode reward,1671011356667,-190.98190307617188
503,episode reward,1671011364713,-195.88197326660156
504,episode reward,1671011372658,-222.7873992919922
505,episode reward,1671011380523,-189.2733917236328
506,episode reward,1671011388807,-161.6990966796875
507,episode reward,1671011396790,-186.8726348876953
508,episode reward,1671011404614,-170.54489135742188
509,episode reward,1671011412631,-232.01470947265625
510,episode reward,1671011420694,-218.9820556640625
511,episode reward,1671011428695,-199.0523223876953
512,episode reward,1671011436639,-192.3854522705078
513,episode reward,1671011444692,-170.7758331298828
514,episode reward,1671011453229,-193.14569091796875
515,episode reward,1671011461670,-217.08526611328125
516,episode reward,1671011470010,-167.7324981689453
517,episode reward,1671011478521,-193.52865600585938
518,episode reward,1671011487044,-174.30039978027344
519,episode reward,1671011495392,-174.60670471191406
520,episode reward,1671011503792,-188.83306884765625
521,episode reward,1671011511991,-206.90118408203125
522,episode reward,1671011520030,-182.92408752441406
523,episode reward,1671011527958,-164.3137969970703
524,episode reward,1671011536084,-211.76292419433594
525,episode reward,1671011544297,-205.41224670410156
526,episode reward,1671011552356,-189.31576538085938
527,episode reward,1671011560347,-218.15269470214844
528,episode reward,1671011568701,-234.94688415527344
529,episode reward,1671011577050,-221.1543731689453
530,episode reward,1671011585081,-194.03912353515625
531,episode reward,1671011593319,-172.38038635253906
532,episode reward,1671011601582,-200.46632385253906
533,episode reward,1671011609722,-195.15106201171875
534,episode reward,1671011617820,-189.37362670898438
535,episode reward,1671011625963,-159.6905517578125
536,episode reward,1671011634185,-230.2454071044922
537,episode reward,1671011642399,-205.898681640625
538,episode reward,1671011650677,-176.3174591064453
539,episode reward,1671011658927,-168.5259246826172
540,episode reward,1671011667268,-174.4784393310547
541,episode reward,1671011675347,-197.77566528320312
542,episode reward,1671011683707,-201.0576629638672
543,episode reward,1671011692070,-179.62249755859375
544,episode reward,1671011700296,-219.2440948486328
545,episode reward,1671011708491,-197.60601806640625
546,episode reward,1671011716794,-194.0917205810547
547,episode reward,1671011725033,-141.9107208251953
548,episode reward,1671011733312,-203.90557861328125
549,episode reward,1671011741431,-161.95620727539062
550,episode reward,1671011749696,-189.52622985839844
551,episode reward,1671011758140,-189.43846130371094
552,episode reward,1671011766284,-193.315185546875
553,episode reward,1671011774439,-210.72738647460938
554,episode reward,1671011782855,-199.88551330566406
555,episode reward,1671011791109,-191.98341369628906
556,episode reward,1671011799510,-204.50314331054688
557,episode reward,1671011807855,-203.8216094970703
558,episode reward,1671011816149,-158.44252014160156
559,episode reward,1671011824609,-186.9946746826172
560,episode reward,1671011832900,-176.697021484375
561,episode reward,1671011841272,-190.60545349121094
562,episode reward,1671011849607,-226.49794006347656
563,episode reward,1671011857851,-172.64743041992188
564,episode reward,1671011866106,-187.482666015625
565,episode reward,1671011874510,-172.6470489501953
566,episode reward,1671011883019,-177.69554138183594
567,episode reward,1671011891200,-235.01145935058594
568,episode reward,1671011899593,-176.8748016357422
569,episode reward,1671011908039,-203.65550231933594
570,episode reward,1671011916326,-196.19920349121094
571,episode reward,1671011924571,-207.29144287109375
572,episode reward,1671011933137,-207.3025360107422
573,episode reward,1671011941567,-200.5551300048828
574,episode reward,1671011949812,-214.92620849609375
575,episode reward,1671011958249,-197.81739807128906
576,episode reward,1671011966588,-198.37234497070312
577,episode reward,1671011974945,-212.04244995117188
578,episode reward,1671011983298,-178.58212280273438
579,episode reward,1671011991716,-167.80674743652344
580,episode reward,1671012000188,-184.7172088623047
581,episode reward,1671012008555,-182.6729278564453
582,episode reward,1671012016881,-231.27857971191406
583,episode reward,1671012025288,-166.77867126464844
584,episode reward,1671012033710,-189.3584442138672
585,episode reward,1671012042036,-220.501220703125
586,episode reward,1671012050479,-196.1690216064453
587,episode reward,1671012058955,-180.04795837402344
588,episode reward,1671012067406,-187.85797119140625
589,episode reward,1671012075703,-221.0785369873047
590,episode reward,1671012084128,-187.5170135498047
591,episode reward,1671012092644,-184.95974731445312
592,episode reward,1671012100899,-170.1815643310547
593,episode reward,1671012109288,-181.1564483642578
594,episode reward,1671012117800,-185.75494384765625
595,episode reward,1671012126263,-171.3122100830078
596,episode reward,1671012134744,-172.6495361328125
597,episode reward,1671012143252,-172.11581420898438
598,episode reward,1671012151795,-187.76931762695312
599,episode reward,1671012160170,-208.55712890625
600,episode reward,1671012168606,-210.29129028320312
601,episode reward,1671012177157,-228.96163940429688
602,episode reward,1671012185655,-179.57553100585938
603,episode reward,1671012194135,-192.71658325195312
604,episode reward,1671012202624,-258.7459411621094
605,episode reward,1671012211320,-230.73130798339844
606,episode reward,1671012219663,-217.6580352783203
607,episode reward,1671012228079,-165.25289916992188
608,episode reward,1671012236597,-170.7427520751953
609,episode reward,1671012245093,-198.1034698486328
610,episode reward,1671012253418,-209.07669067382812
611,episode reward,1671012261920,-213.9616241455078
612,episode reward,1671012270395,-187.49130249023438
613,episode reward,1671012278958,-204.33038330078125
614,episode reward,1671012287361,-156.61831665039062
615,episode reward,1671012295923,-170.38674926757812
616,episode reward,1671012304604,-166.6284637451172
617,episode reward,1671012313166,-201.7581787109375
618,episode reward,1671012321644,-158.8673858642578
619,episode reward,1671012330134,-202.3086700439453
620,episode reward,1671012338612,-201.50746154785156
621,episode reward,1671012346939,-186.4033966064453
622,episode reward,1671012355481,-207.36595153808594
623,episode reward,1671012364092,-165.91925048828125
624,episode reward,1671012372628,-194.18585205078125
625,episode reward,1671012381115,-156.26211547851562
626,episode reward,1671012389824,-170.0702667236328
627,episode reward,1671012398360,-181.2363739013672
628,episode reward,1671012406738,-211.48606872558594
629,episode reward,1671012415283,-191.2664031982422
630,episode reward,1671012424011,-172.8083953857422
631,episode reward,1671012432515,-178.90676879882812
632,episode reward,1671012441002,-161.42221069335938
633,episode reward,1671012449775,-175.34194946289062
634,episode reward,1671012458391,-164.05982971191406
635,episode reward,1671012466831,-188.6745147705078
636,episode reward,1671012475455,-175.12855529785156
637,episode reward,1671012484101,-192.66384887695312
638,episode reward,1671012492950,-170.79141235351562
