node4,
1.1891691419813366,
1.1891691419813366,
1.1891691419813366,
1.1891691419813366,
1.1891691419813366,
1.1891691419813366,
1.1891691419813366,
1.1891691419813366,
1.1891691419813366,
1.1891691419813366,
1.1891691419813366,
3.1264762030707463,
3.1264762030707463,
3.1264762030707463,
3.1264762030707463,
3.1264762030707463,
3.1264762030707463,
3.1264762030707463,
3.1264762030707463,
3.1264762030707463,
3.1264762030707463,
3.1264762030707463,
3.1264762030707463,
3.1264762030707463,
3.1264762030707463,
3.1264762030707463,
3.6140781588660342,
3.6144345278845886,
3.6147908969031435,
