node4,
1.6863001505533854,
1.6863001505533854,
1.6863001505533854,
1.6863001505533854,
1.6863001505533854,
1.6863001505533854,
1.6863001505533854,
1.6863001505533854,
1.2524027506510416,
1.2524027506510416,
1.2524027506510416,
1.2524027506510416,
1.2524027506510416,
1.2524027506510416,
1.2524027506510416,
1.2524027506510416,
1.2524027506510416,
1.2524027506510416,
1.2524027506510416,
1.2524027506510416,
1.2524027506510416,
1.2524027506510416,
1.2524027506510416,
1.3230361938476562,
1.3230361938476562,
1.3230361938476562,
1.3230361938476562,
1.3230361938476562,
1.3230361938476562,
1.3230361938476562,
1.3230361938476562,
1.3230361938476562,
1.3230361938476562,
1.3230361938476562,
1.3230361938476562,
1.3230361938476562,
1.3230361938476562,
1.3230361938476562,
1.2230780707465279,
1.2230780707465279,
1.2230780707465279,
1.2230780707465279,
1.2230780707465279,
1.2230780707465279,
1.2230780707465279,
1.2230780707465279,
1.2230780707465279,
1.2230780707465279,
1.2230780707465279,
1.2230780707465279,
1.2230780707465279,
1.2230780707465279,
1.2230780707465279,
1.2302870008680553,
1.2302870008680553,
1.2302870008680553,
1.2302870008680553,
1.2302870008680553,
1.2302870008680553,
1.2302870008680553,
1.2302870008680553,
1.2302870008680553,
1.2302870008680553,
1.2302870008680553,
1.2302870008680553,
1.2302870008680553,
1.2302870008680553,
1.2302870008680553,
1.1257915920681425,
1.1257915920681425,
1.1257915920681425,
1.1257915920681425,
1.1257915920681425,
1.1257915920681425,
1.1257915920681425,
1.1257915920681425,
1.1257915920681425,
1.1257915920681425,
1.1257915920681425,
1.1257915920681425,
1.1257915920681425,
1.1257915920681425,
1.1257915920681425,
1.236944580078125,
1.236944580078125,
1.236944580078125,
1.236944580078125,
1.236944580078125,
1.236944580078125,
1.236944580078125,
1.236944580078125,
1.236944580078125,
1.236944580078125,
1.236944580078125,
1.236944580078125,
1.236944580078125,
1.236944580078125,
1.236944580078125,
1.0877502441406248,
1.0877502441406248,
1.0877502441406248,
1.0877502441406248,
1.0877502441406248,
1.0877502441406248,
1.0877502441406248,
1.0877502441406248,
1.0877502441406248,
1.0877502441406248,
1.0877502441406248,
1.0877502441406248,
1.0877502441406248,
1.0877502441406248,
1.0877502441406248,
1.1890572441948783,
1.1890572441948783,
1.1890572441948783,
1.1890572441948783,
1.1890572441948783,
1.1890572441948783,
1.1890572441948783,
1.1890572441948783,
1.1890572441948783,
1.1890572441948783,
1.1890572441948783,
1.1890572441948783,
1.1890572441948783,
1.1890572441948783,
1.1890572441948783,
1.0862291124131942,
1.0862291124131942,
1.0862291124131942,
1.0862291124131942,
1.0862291124131942,
1.0862291124131942,
1.0862291124131942,
1.0862291124131942,
1.0862291124131942,
1.0862291124131942,
1.0862291124131942,
1.0862291124131942,
1.0862291124131942,
1.0862291124131942,
1.0862291124131942,
1.2851513332790796,
1.2851513332790796,
1.2851513332790796,
1.2851513332790796,
1.2851513332790796,
1.2851513332790796,
1.2851513332790796,
1.2851513332790796,
1.2851513332790796,
1.2851513332790796,
1.2851513332790796,
1.2851513332790796,
1.2851513332790796,
1.2851513332790796,
1.2851513332790796,
1.1694537692599827,
1.1694537692599827,
1.1694537692599827,
1.1694537692599827,
1.1694537692599827,
1.1694537692599827,
1.1694537692599827,
1.1694537692599827,
1.1694537692599827,
1.1694537692599827,
1.1694537692599827,
1.1694537692599827,
1.1694537692599827,
1.1694537692599827,
1.1694537692599827,
1.2589641994900176,
1.2589641994900176,
1.2589641994900176,
1.2589641994900176,
1.2589641994900176,
1.2589641994900176,
1.2589641994900176,
1.2589641994900176,
1.2589641994900176,
1.2589641994900176,
1.2589641994900176,
1.2589641994900176,
1.2589641994900176,
1.2589641994900176,
1.2589641994900176,
1.0649820963541665,
1.0649820963541665,
1.0649820963541665,
1.0649820963541665,
1.0649820963541665,
1.0649820963541665,
1.0649820963541665,
1.0649820963541665,
1.0649820963541665,
1.0649820963541665,
1.0649820963541665,
1.0649820963541665,
1.0649820963541665,
1.0649820963541665,
1.0649820963541665,
1.171438259548611,
1.171438259548611,
1.171438259548611,
1.171438259548611,
1.171438259548611,
1.171438259548611,
1.171438259548611,
1.171438259548611,
1.171438259548611,
1.171438259548611,
1.171438259548611,
1.171438259548611,
1.171438259548611,
1.171438259548611,
1.171438259548611,
1.0565661960177952,
1.0565661960177952,
1.0565661960177952,
1.0565661960177952,
1.0565661960177952,
1.0565661960177952,
1.0565661960177952,
1.0565661960177952,
1.0565661960177952,
1.0565661960177952,
1.0565661960177952,
1.0565661960177952,
1.0565661960177952,
1.0565661960177952,
1.0565661960177952,
1.1743942260742186,
1.1743942260742186,
1.1743942260742186,
1.1743942260742186,
1.1743942260742186,
1.1743942260742186,
1.1743942260742186,
1.1743942260742186,
1.1743942260742186,
1.1743942260742186,
1.1743942260742186,
1.1743942260742186,
1.1743942260742186,
