node4,
13.019361504845417,
13.019361504845417,
13.019361504845417,
13.019361504845417,
13.019361504845417,
13.019361504845417,
13.019361504845417,
13.019361504845417,
13.823472783738314,
13.823472783738314,
13.823472783738314,
13.823472783738314,
13.823472783738314,
13.823472783738314,
13.823472783738314,
13.823472783738314,
13.823472783738314,
13.823472783738314,
13.823472783738314,
13.823472783738314,
13.823472783738314,
13.823472783738314,
13.823472783738314,
14.385524598497248,
14.385524598497248,
14.385524598497248,
14.385524598497248,
14.385524598497248,
14.385524598497248,
14.385524598497248,
14.385524598497248,
14.385524598497248,
14.385524598497248,
14.385524598497248,
14.385524598497248,
14.385524598497248,
14.385524598497248,
14.385524598497248,
14.98066841617934,
14.98066841617934,
14.98066841617934,
14.98066841617934,
14.98066841617934,
14.98066841617934,
14.98066841617934,
14.98066841617934,
14.98066841617934,
14.98066841617934,
14.98066841617934,
14.98066841617934,
14.98066841617934,
14.98066841617934,
14.98066841617934,
14.986091601916376,
14.986091601916376,
14.986091601916376,
14.986091601916376,
14.986091601916376,
14.986091601916376,
14.986091601916376,
14.986091601916376,
14.986091601916376,
14.986091601916376,
14.986091601916376,
14.986091601916376,
14.986091601916376,
14.986091601916376,
14.986091601916376,
15.012524550688655,
15.012524550688655,
15.012524550688655,
15.012524550688655,
15.012524550688655,
15.012524550688655,
15.012524550688655,
15.012524550688655,
15.012524550688655,
15.012524550688655,
15.012524550688655,
15.012524550688655,
15.012524550688655,
15.012524550688655,
15.012524550688655,
14.991709924771389,
14.991709924771389,
14.991709924771389,
14.991709924771389,
14.991709924771389,
14.991709924771389,
14.991709924771389,
14.991709924771389,
14.991709924771389,
14.991709924771389,
14.991709924771389,
14.991709924771389,
14.991709924771389,
14.991709924771389,
14.991709924771389,
14.944511134361337,
14.944511134361337,
14.944511134361337,
14.944511134361337,
14.944511134361337,
14.944511134361337,
14.944511134361337,
14.944511134361337,
14.944511134361337,
14.944511134361337,
14.944511134361337,
14.944511134361337,
14.944511134361337,
14.944511134361337,
14.944511134361337,
14.959935097394562,
14.959935097394562,
14.959935097394562,
14.959935097394562,
14.959935097394562,
14.959935097394562,
14.959935097394562,
14.959935097394562,
14.959935097394562,
14.959935097394562,
14.959935097394562,
14.959935097394562,
14.959935097394562,
14.959935097394562,
14.959935097394562,
14.977123425202805,
14.977123425202805,
14.977123425202805,
14.977123425202805,
14.977123425202805,
14.977123425202805,
14.977123425202805,
14.977123425202805,
14.977123425202805,
14.977123425202805,
14.977123425202805,
14.977123425202805,
14.977123425202805,
14.977123425202805,
14.977123425202805,
14.9859127262249,
14.9859127262249,
14.9859127262249,
14.9859127262249,
14.9859127262249,
14.9859127262249,
14.9859127262249,
14.9859127262249,
14.9859127262249,
14.9859127262249,
14.9859127262249,
14.9859127262249,
14.9859127262249,
14.9859127262249,
14.9859127262249,
14.993010838891218,
14.993010838891218,
14.993010838891218,
14.993010838891218,
14.993010838891218,
14.993010838891218,
14.993010838891218,
14.993010838891218,
14.993010838891218,
14.993010838891218,
14.993010838891218,
14.993010838891218,
14.993010838891218,
14.993010838891218,
14.993010838891218,
15.017110272961053,
15.017110272961053,
15.017110272961053,
15.017110272961053,
15.017110272961053,
15.017110272961053,
15.017110272961053,
15.017110272961053,
15.017110272961053,
15.017110272961053,
15.017110272961053,
15.017110272961053,
15.017110272961053,
15.017110272961053,
15.017110272961053,
15.024175862774374,
15.024175862774374,
15.024175862774374,
15.024175862774374,
15.024175862774374,
15.024175862774374,
15.024175862774374,
15.024175862774374,
15.024175862774374,
15.024175862774374,
15.024175862774374,
15.024175862774374,
15.024175862774374,
15.024175862774374,
15.024175862774374,
14.972627140776146,
14.972627140776146,
14.972627140776146,
14.972627140776146,
14.972627140776146,
14.972627140776146,
14.972627140776146,
14.972627140776146,
14.972627140776146,
14.972627140776146,
14.972627140776146,
14.972627140776146,
14.972627140776146,
14.972627140776146,
14.972627140776146,
15.017866429293203,
15.017866429293203,
15.017866429293203,
15.017866429293203,
15.017866429293203,
15.017866429293203,
15.017866429293203,
15.017866429293203,
15.017866429293203,
15.017866429293203,
15.017866429293203,
15.017866429293203,
15.017866429293203,
15.017866429293203,
15.017866429293203,
14.990368357085314,
14.990368357085314,
14.990368357085314,
14.990368357085314,
14.990368357085314,
14.990368357085314,
14.990368357085314,
14.990368357085314,
14.990368357085314,
14.990368357085314,
14.990368357085314,
14.990368357085314,
14.990368357085314,
