master,node1,node2,node3,
42.49055416,19.21758707,19.82684456,43.52502524,
42.49055416,19.21758707,19.82684456,43.52502524,
43.81108666,19.21758707,19.82684456,43.52502524,
43.81108666,19.21758707,19.82684456,43.52502524,
43.81108666,19.21758707,19.82684456,43.52502524,
43.81108666,19.21758707,19.82684456,43.52502524,
43.81108666,19.21758707,19.82684456,43.52502524,
43.81108666,19.21758707,19.82684456,43.52502524,
43.81108666,22.19183696,19.82684456,43.52502524,
43.81108666,22.19183696,22.29978212,43.52502524,
43.81108666,22.19183696,22.29978212,43.52502524,
43.81108666,22.19183696,22.29978212,45.46643476,
43.81108666,22.19183696,22.29978212,45.46643476,
43.81108666,22.19183696,22.29978212,45.46643476,
43.81108666,22.19183696,22.29978212,45.46643476,
43.81108666,22.19183696,22.29978212,45.46643476,
43.81108666,22.19183696,22.29978212,45.46643476,
43.95659432,22.19183696,22.29978212,45.46643476,
43.95659432,22.19183696,22.29978212,45.46643476,
43.95659432,22.19183696,22.29978212,45.46643476,
43.95659432,22.19183696,22.29978212,45.46643476,
43.95659432,22.19183696,22.29978212,45.46643476,
43.95659432,22.19183696,22.29978212,45.46643476,
43.95659432,18.70036958,22.29978212,45.46643476,
43.95659432,18.70036958,18.49160402,45.46643476,
42.49055416,18.70036958,18.49160402,43.52502524,最小值
43.95659432,22.19183696,22.29978212,45.46643476,最大值
43.70348911,20.87382152,21.15082849,44.5703996,平均值
,,,,
1.212934957,2.173451946,2.659224477,1.045374355,
