node4,
2.6878117787210387,
2.6878117787210387,
2.6878117787210387,
2.6878117787210387,
2.6878117787210387,
2.6878117787210387,
4.821674290601729,
4.821674290601729,
4.821674290601729,
4.821674290601729,
4.821674290601729,
4.821674290601729,
4.821674290601729,
4.821674290601729,
4.821674290601729,
4.821674290601729,
4.821674290601729,
4.821674290601729,
4.821674290601729,
4.821674290601729,
4.821674290601729,
9.052378308345165,
9.052378308345165,
9.052378308345165,
9.052378308345165,
9.052378308345165,
9.052378308345165,
9.052378308345165,
9.052378308345165,
9.052378308345165,
9.052378308345165,
9.052378308345165,
9.052378308345165,
9.052378308345165,
9.052378308345165,
9.052378308345165,
